    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
  141,  154,  -30,  -26,    0,  115
  141,  143,  -33, -102,    0,    0
  158,  159,  -26,    0,  118,  121
  152,  153,  -28,    0,  113,    0
  152,  143,  -28,    0,    0,   92
  141,  143,  -33,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,  154,    0,  -25,    0,  115
   94,  143,    0,  -30,    0,    0
  157,  159,    0,    0,  119,  121
  152,  153,    0,    0,  113,    0
  152,  154,    0,    0,    0,  115
  141,  143,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
  116,    0,  -46,  -44,    0,   92
    0,    0,  -57,    0,    0,    0
  127,    0,  -41,    0,  100,  102
  115,    0,  -47,    0,   89,    0
  116,    0,  -46,    0,    0,   92
   94,    0,  -57,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
  116,    0,    0,  -44,    0,   92
   94,    0,    0,  -55,    0,    0
  127,    0,    0,    0,    0,  102
  115,    0,    0,    0,   89,    0
  116,    0,    0,    0,    0,   92
   94,    0,    0,    0,    0,    0
    0,  128,  -43,  -38,   89,  101
    0,  117,  -48,  -43,   89,    0
    0,   95,  -49,  -44,    0,   90
    0,   95,  -59,  -55,    0,    0
    0,  128,  -43,    0,  100,  101
    0,  117,  -48,    0,   89,    0
    0,  116,  -49,    0,    0,   90
    0,   95,  -59,    0,    0,    0
    0,  128,    0,  -52,   42,  101
    0,  117,    0,  -43,   89,    0
    0,    0,    0,  -44,    0,   90
    0,   95,    0,  -54,    0,    0
    0,  128,    0,    0,  100,  101
    0,  117,    0,    0,   89,    0
    0,  116,    0,    0,    0,   90
    0,   95,    0,    0,    0,    0
    0,    0,  -72,  -69,   64,   66
    0,    0,  -83,  -81,   42,    0
    0,    0,  -84,  -80,    0,   44
    0,    0,    0,    0,    0,    0
    0,    0,  -72,    0,   64,   66
    0,    0,  -83,    0,   42,    0
    0,    0,  -84,    0,    0,   44
    0,    0, -105,    0,    0,    0
    0,    0,    0,  -69,   64,   66
    0,    0,    0,  -81,   42,    0
    0,    0,    0,  -80,    0,   44
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,   64,   66
    0,    0,    0,    0,   42,    0
    0,    0,    0,    0,    0,   44
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0
